pl_name,hostname,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_tranmid,st_teff
Kepler-1433 b,Kepler-1433,2016,4.13592271,1.56,3.05,2454966.53956,6097.0
Kepler-1557 b,Kepler-1557,2016,3.74032496,1.53,2.96,2454967.7027,6099.0
Kepler-1178 b,Kepler-1178,2016,31.80634,1.07,1.24,2454983.6643,4990.0
Kepler-1592 b,Kepler-1592,2016,3.05710069,1.54,2.99,2454967.50105,6213.0
Kepler-1365 c,Kepler-1365,2016,4.77468005,0.8,0.437,2454968.1615,5770.0
Kepler-1370 c,Kepler-1370,2016,7.44142113,1.27,2.15,2454970.7455,6202.0
Kepler-1336 c,Kepler-1336,2016,5.77721211,1.71,3.57,2454970.16681,5512.0
Kepler-1558 b,Kepler-1558,2016,3.50470358,0.68,0.244,2454966.72494,5101.0
Kepler-1594 b,Kepler-1594,2016,2.71603809,1.06,1.2,2454965.35913,5946.0
Kepler-1595 b,Kepler-1595,2016,4.56380468,1.23,2.04,2454965.2627,5203.0
Kepler-1388 c,Kepler-1388,2016,5.53608151,2.26,5.73,2454964.88574,4098.0
Kepler-1439 b,Kepler-1439,2016,8.07392849,1.46,2.73,2455373.04158,3578.0
Kepler-1438 b,Kepler-1438,2016,2.31942009,0.94,0.779,2454964.93583,5530.0
Kepler-1440 b,Kepler-1440,2016,39.859484,1.26,2.13,2454987.7608,5698.0
Kepler-576 b,Kepler-576,2016,29.91136794,3.27,10.7,2455027.70699,5672.0
Kepler-1596 b,Kepler-1596,2016,66.373379,1.9,4.27,2455007.0161,5706.0
Kepler-577 b,Kepler-577,2016,25.69578251,2.55,7.04,2455021.78959,4984.0
Kepler-1393 b,Kepler-1393,2016,2.44357812,0.8,0.437,2454965.8054,5697.0
Kepler-1394 b,Kepler-1394,2016,3.93766373,1.39,2.51,2454968.27848,6481.0
Kepler-1441 b,Kepler-1441,2016,39.4419839,1.31,2.27,2455002.1367,5802.0
Kepler-511 b,Kepler-511,2016,296.637865,6.35,33.1,2455236.672788,5770.0
Kepler-1563 b,Kepler-1563,2016,3.43276598,0.75,0.347,2454965.91355,5765.0
Kepler-1564 b,Kepler-1564,2016,18.0540381,1.47,2.76,2454980.79923,5528.0
Kepler-1603 b,Kepler-1603,2016,2.27163926,1.29,2.21,2454964.82792,6241.0
Kepler-1395 b,Kepler-1395,2016,3.78470649,0.8,0.437,2454966.52216,6138.0
Kepler-549 c,Kepler-549,2016,117.040498,2.93,8.91,2455078.61616,5360.0
Kepler-1327 b,Kepler-1327,2016,14.88801098,1.8,3.89,2454974.93758,5885.0
Kepler-1325 b,Kepler-1325,2016,33.8786838,2.86,8.55,2454993.21784,5550.0
Kepler-1372 b,Kepler-1372,2016,1.311555568,1.27,2.15,2454964.53493,5677.0
Kepler-1239 b,Kepler-1239,2016,5.19104016,2.9,8.75,2454968.21466,6564.0
Kepler-1283 b,Kepler-1283,2016,12.9460978,1.91,4.31,2454972.4214,6175.0
Kepler-1330 b,Kepler-1330,2016,10.10769068,1.65,3.36,2454968.10813,5608.0
Kepler-1373 b,Kepler-1373,2016,1.29123275,1.16,1.65,2454964.98938,6299.0
Kepler-1374 b,Kepler-1374,2016,10.65276707,2.29,5.86,2454969.08934,5323.0
Kepler-1287 b,Kepler-1287,2016,11.47685909,1.54,2.99,2454972.62986,5715.0
Kepler-1333 b,Kepler-1333,2016,109.6471842,2.81,8.3,2455023.67583,5628.0
Kepler-1332 b,Kepler-1332,2016,11.87456832,1.37,2.45,2454973.21371,5581.0
Kepler-528 b,Kepler-528,2016,19.78297415,2.08,4.98,2455010.72336,5807.0
Kepler-1376 b,Kepler-1376,2016,5.30880656,1.05,1.16,2454967.24408,5659.0
Kepler-1289 b,Kepler-1289,2016,7.99019627,1.52,2.92,2454965.27183,6080.0
Kepler-1335 b,Kepler-1335,2016,6.26406846,1.45,2.7,2454965.82895,4903.0
Kepler-1334 b,Kepler-1334,2016,15.64591713,2.29,5.86,2454979.04844,5614.0
Kepler-1377 b,Kepler-1377,2016,0.740928422,1.25,2.1,2454964.90927,5218.0
Kepler-1378 b,Kepler-1378,2016,11.95398936,2.2,5.48,2454973.26442,4407.0
Kepler-1247 b,Kepler-1247,2016,13.71220213,2.33,6.04,2454968.51865,5303.0
Kepler-520 b,Kepler-520,2016,19.67416124,1.66,3.39,2455009.26985,6112.0
Kepler-1291 b,Kepler-1291,2016,8.63043276,1.66,3.39,2454972.5825,5216.0
Kepler-1292 b,Kepler-1292,2016,3.27646405,1.82,3.97,2454964.97934,5556.0
Kepler-1337 b,Kepler-1337,2016,24.4002549,2.41,6.39,2454968.62939,4523.0
Kepler-1381 b,Kepler-1381,2016,25.3842686,2.25,5.69,2454970.77342,5747.0
Kepler-1248 b,Kepler-1248,2016,7.46725407,1.18,1.76,2454969.38542,6149.0
Kepler-1251 b,Kepler-1251,2016,45.0904643,1.84,4.04,2454966.5596,5545.0
Kepler-1293 b,Kepler-1293,2016,5.57654784,0.97,0.871,2454969.42771,6241.0
Kepler-1341 b,Kepler-1341,2016,132.9968322,2.99,9.22,2455091.38598,4662.0
Kepler-1342 b,Kepler-1342,2016,2.215710358,1.66,3.39,2454964.82215,5527.0
Kepler-1388 b,Kepler-1388,2016,12.2854603,2.59,7.22,2454964.90294,4098.0
Kepler-1252 b,Kepler-1252,2016,15.0540329,1.67,3.43,2454968.53067,5949.0
Kepler-1253 b,Kepler-1253,2016,68.8861915,1.33,2.33,2454993.29804,5850.0
Kepler-1295 b,Kepler-1295,2016,3.81371974,1.55,3.02,2454965.57103,5486.0
Kepler-1344 b,Kepler-1344,2016,4.7683049,1.84,4.04,2454967.8621,5981.0
Kepler-1343 b,Kepler-1343,2016,3.35183158,1.93,4.38,2454964.64828,5759.0
Kepler-1379 b,Kepler-1379,2016,0.881841146,1.3,2.24,2454964.69064,5188.0
Kepler-1382 b,Kepler-1382,2016,16.3583055,1.88,4.19,2454974.2569,6161.0
Kepler-1256 b,Kepler-1256,2016,12.4127754,1.49,2.83,2454973.36032,6129.0
Kepler-1254 b,Kepler-1254,2016,9.99113313,1.55,3.02,2454967.39293,4985.0
Kepler-1347 b,Kepler-1347,2016,14.00947528,1.03,1.08,2454965.97208,5193.0
Kepler-1346 b,Kepler-1346,2016,3.40165668,1.58,3.12,2454965.06095,6133.0
Kepler-1386 b,Kepler-1386,2016,6.73972381,1.24,2.07,2454965.2865,5733.0
Kepler-1259 b,Kepler-1259,2016,0.663085258,1.43,2.63,2454964.97945,5053.0
Kepler-1257 b,Kepler-1257,2016,2.668313762,1.52,2.92,2454964.68877,5502.0
Kepler-616 c,Kepler-616,2016,90.4113556,3.41,11.5,2455041.50399,5753.0
Kepler-1300 b,Kepler-1300,2016,22.2419092,1.37,2.45,2454977.72514,6130.0
Kepler-1350 b,Kepler-1350,2016,4.4968604,2.52,6.9,2454967.20635,3827.0
Kepler-1351 b,Kepler-1351,2016,0.916140768,0.65,0.208,2454965.02275,4439.0
Kepler-516 b,Kepler-516,2016,24.85462415,5.74,27.9,2455007.000979,7099.0
Kepler-1217 b,Kepler-1217,2016,2.032325072,1.99,4.62,2454965.31867,5905.0
Kepler-1218 b,Kepler-1218,2016,22.9221266,1.44,2.67,2454966.6665,5986.0
Kepler-1261 b,Kepler-1261,2016,48.4308991,2.26,5.73,2454974.46029,5006.0
Kepler-1263 b,Kepler-1263,2016,4.55139967,1.14,1.55,2454966.06025,5213.0
Kepler-1303 b,Kepler-1303,2016,7.56127224,1.42,2.6,2454968.63599,5771.0
Kepler-1305 b,Kepler-1305,2016,13.5630972,1.88,4.19,2454973.6532,5701.0
Kepler-521 b,Kepler-521,2016,22.20813214,3.18,10.2,2455039.35915,6406.0
Kepler-1219 b,Kepler-1219,2016,16.10467749,2.12,5.14,2454968.0157,5944.0
Kepler-1220 b,Kepler-1220,2016,7.42693741,1.52,2.92,2454966.09871,5842.0
Kepler-1264 b,Kepler-1264,2016,0.968526023,1.18,1.76,2454964.51141,5791.0
Kepler-1265 b,Kepler-1265,2016,6.49441289,1.35,2.39,2454965.25045,4630.0
Kepler-1223 b,Kepler-1223,2016,16.301259,1.22,1.98,2454966.79243,4870.0
Kepler-1224 b,Kepler-1224,2016,13.32351601,1.33,2.33,2454967.03469,6155.0
Kepler-1268 b,Kepler-1268,2016,40.9903986,2.03,4.78,2454965.41393,5904.0
Kepler-1266 b,Kepler-1266,2016,28.474748,2.58,7.18,2454987.58191,5044.0
Kepler-1156 b,Kepler-1156,2016,11.89520511,1.32,2.3,2454965.88994,5778.0
Kepler-1092 b,Kepler-1092,2016,58.6017925,2.07,4.94,2454970.66944,5862.0
Kepler-1093 b,Kepler-1093,2016,25.0824626,1.95,4.46,2454967.13343,6166.0
Kepler-1210 b,Kepler-1210,2016,8.07124073,1.7,3.53,2454970.76385,5568.0
Kepler-1212 b,Kepler-1212,2016,12.94130146,2.14,5.22,2454972.89312,6051.0
Kepler-1120 b,Kepler-1120,2016,2.949029052,1.38,2.48,2454966.13641,4904.0
Kepler-1159 b,Kepler-1159,2016,22.70816791,2.37,6.21,2454966.72172,6217.0
Kepler-1160 b,Kepler-1160,2016,7.97034958,2.14,5.22,2454969.55753,5519.0
Kepler-1096 b,Kepler-1096,2016,2.892217506,1.24,2.07,2454965.87706,4306.0
Kepler-1094 b,Kepler-1094,2016,78.1000231,3.18,10.2,2454972.49588,6112.0
Kepler-1214 b,Kepler-1214,2016,18.82634264,2.36,6.17,2454967.70171,5130.0
Kepler-1122 b,Kepler-1122,2016,42.1917357,2.04,4.82,2454988.31547,5544.0
Kepler-1124 b,Kepler-1124,2016,2.852348975,1.28,2.18,2454965.044317,3658.0
Kepler-1161 b,Kepler-1161,2016,10.71252541,2.13,5.18,2454970.16618,4253.0
Kepler-1097 b,Kepler-1097,2016,187.747029,3.26,10.7,2454990.35773,5211.0
Kepler-1098 b,Kepler-1098,2016,2.543072855,1.3,2.24,2454965.67929,5794.0
Kepler-1046 b,Kepler-1046,2016,14.37508035,1.71,3.57,2454972.05865,5913.0
Kepler-493 b,Kepler-493,2016,3.003876581,15.13,,2454967.711271,6457.0
Kepler-1125 b,Kepler-1125,2016,17.6700642,1.84,4.04,2454964.59796,5683.0
Kepler-1126 b,Kepler-1126,2016,108.593329,1.73,3.64,2455006.75102,5798.0
Kepler-1166 b,Kepler-1166,2016,33.2406882,1.69,3.5,2454976.46245,5446.0
Kepler-1164 b,Kepler-1164,2016,3.97599768,1.12,1.46,2454966.62134,5183.0
Kepler-1102 b,Kepler-1102,2016,51.3285623,2.66,7.56,2455010.67237,5724.0
Kepler-1100 b,Kepler-1100,2016,6.42200058,1.75,3.71,2454967.58093,6247.0
Kepler-1000 b,Kepler-1000,2016,120.0181272,4.76,20.3,2454967.18927,6453.0
Kepler-1127 b,Kepler-1127,2016,5.12330347,1.96,4.5,2454965.08566,5664.0
Kepler-1128 b,Kepler-1128,2016,61.6178167,3.65,12.9,2455012.07877,5543.0
Kepler-1073 b,Kepler-1073,2016,8.67888593,2.3,5.9,2454966.03761,5792.0
Kepler-1169 b,Kepler-1169,2016,6.11009134,0.94,0.779,2454969.913,6191.0
Kepler-1106 b,Kepler-1106,2016,1.252752174,1.65,3.36,2454966.17052,6104.0
Kepler-1037 b,Kepler-1037,2016,1.063788673,1.28,2.18,2454964.524735,5105.0
Kepler-1131 b,Kepler-1131,2016,3.53232449,1.59,3.15,2454967.74478,5851.0
Kepler-1132 b,Kepler-1132,2016,62.8916228,2.35,6.12,2454972.12956,5298.0
Kepler-480 b,Kepler-480,2016,4.919583795,2.78,8.15,2454967.602759,6322.0
Kepler-1108 b,Kepler-1108,2016,4.51005748,1.46,2.73,2454967.56728,5406.0
Kepler-1109 b,Kepler-1109,2016,37.6467384,2.19,5.43,2454994.4638,5893.0
Kepler-994 b,Kepler-994,2016,1.151166506,1.6,3.19,2454966.231885,3934.0
Kepler-1133 b,Kepler-1133,2016,11.55562343,1.97,4.54,2454971.19596,5569.0
Kepler-1172 b,Kepler-1172,2016,26.0204423,3.2,10.3,2454987.52468,5558.0
Kepler-1173 b,Kepler-1173,2016,0.7698536,0.89,0.64,2454965.52142,5252.0
Kepler-1111 b,Kepler-1111,2016,8.79617863,2.0,4.66,2454968.67717,6077.0
Kepler-1049 b,Kepler-1049,2016,3.273460736,0.95,0.809,2454967.44686,3864.0
Kepler-1135 b,Kepler-1135,2016,76.957857,1.85,4.08,2455025.33214,5656.0
Kepler-478 b,Kepler-478,2016,13.2217576,2.71,7.8,2454972.570157,5210.0
Kepler-1175 b,Kepler-1175,2016,37.94563,2.99,9.22,2454967.78267,5453.0
Kepler-1174 b,Kepler-1174,2016,6.89225223,1.59,3.15,2454965.4643,5936.0
Kepler-508 b,Kepler-508,2016,25.30889748,1.64,3.33,2455004.50636,6025.0
Kepler-954 b,Kepler-954,2016,16.78176602,2.32,5.99,2454972.793332,4990.0
Kepler-1050 b,Kepler-1050,2016,15.3787546,1.6,3.19,2454976.41074,6010.0
Kepler-1136 b,Kepler-1136,2016,2.361724329,1.64,3.33,2454966.2393,4512.0
Kepler-1177 b,Kepler-1177,2016,106.247547,1.9,4.27,2454968.7451,5712.0
Kepler-1075 b,Kepler-1075,2016,1.52372816,1.42,2.6,2454964.61924,3959.0
Kepler-1186 b,Kepler-1186,2016,16.07677615,2.23,5.6,2454976.38764,5635.0
Kepler-1188 b,Kepler-1188,2016,17.1369543,2.08,4.98,2454974.01371,5913.0
Kepler-1001 b,Kepler-1001,2016,14.30511983,3.15,10.1,2454968.06626,5491.0
Kepler-1277 b,Kepler-1277,2016,40.8365012,1.6,3.19,2454985.8751,5578.0
Kepler-1276 b,Kepler-1276,2016,12.5720095,1.19,1.81,2454976.08176,6188.0
Kepler-1323 b,Kepler-1323,2016,0.929906678,1.52,2.92,2454965.250751,6169.0
Kepler-1322 b,Kepler-1322,2016,0.962867382,1.61,3.22,2454965.12398,5488.0
Kepler-1368 b,Kepler-1368,2016,0.675649486,1.65,3.36,2454964.68163,5906.0
Kepler-1236 b,Kepler-1236,2016,31.0571618,2.14,5.22,2454980.5629,5337.0
Kepler-1280 b,Kepler-1280,2016,66.5579057,1.87,4.16,2455014.32368,6227.0
Kepler-1279 b,Kepler-1279,2016,23.4774101,1.75,3.71,2454978.35073,6221.0
Kepler-1281 b,Kepler-1281,2016,3.11602791,1.64,3.33,2454966.85446,5353.0
Kepler-944 b,Kepler-944,2016,43.3167737,2.63,7.41,2454969.57338,5409.0
Kepler-942 b,Kepler-942,2016,44.96417488,2.13,5.18,2454977.55876,4861.0
Kepler-1010 b,Kepler-1010,2016,34.2685705,2.32,5.99,2454980.05222,5253.0
Kepler-882 b,Kepler-882,2016,3.989539666,1.23,2.04,2454967.0998,5476.0
Kepler-255 d,Kepler-255,2016,1.045622658,1.32,2.3,2454966.91821,5431.0
Kepler-758 c,Kepler-758,2016,4.75793986,1.69,3.5,2454970.69702,6228.0
Kepler-1034 b,Kepler-1034,2016,12.12400943,2.26,5.73,2454967.95556,5198.0
Kepler-1013 b,Kepler-1013,2016,18.93054959,2.15,5.27,2454976.25236,4954.0
Kepler-1054 b,Kepler-1054,2016,4.30655689,2.63,7.41,2454965.44215,6209.0
Kepler-760 c,Kepler-760,2016,2.46697439,1.48,2.79,2455187.92929,5322.0
Kepler-967 b,Kepler-967,2016,13.22713379,2.35,6.12,2454975.20334,5178.0
Kepler-995 b,Kepler-995,2016,28.26731672,2.7,7.75,2454973.92495,5206.0
Kepler-953 b,Kepler-953,2016,88.40655258,4.21,16.5,2455009.275572,5416.0
Kepler-1033 b,Kepler-1033,2016,7.56052806,2.51,6.85,2454967.4789,5547.0
Kepler-876 b,Kepler-876,2016,5.14438011,1.43,2.63,2454966.82743,5060.0
Kepler-875 b,Kepler-875,2016,27.5073799,2.9,8.75,2454984.83875,5958.0
Kepler-732 c,Kepler-732,2016,0.893041236,1.27,2.15,2454967.540277,3631.0
Kepler-1060 b,Kepler-1060,2016,46.8779367,2.38,6.26,2454970.66335,5797.0
Kepler-1008 b,Kepler-1008,2016,12.43931193,1.28,2.18,2454969.37781,5066.0
Kepler-1055 b,Kepler-1055,2016,2.295036233,1.23,2.04,2454965.69278,5723.0
Kepler-1045 b,Kepler-1045,2016,26.41045478,2.69,7.7,2454982.39497,5301.0
Kepler-872 b,Kepler-872,2016,2.578855068,1.99,4.62,2454966.22337,5902.0
Kepler-1071 b,Kepler-1071,2016,6.1799844,2.38,6.26,2454965.72243,5215.0
Kepler-1139 b,Kepler-1139,2016,0.813166719,1.19,1.81,2454964.82534,5550.0
Kepler-1180 b,Kepler-1180,2016,16.8601286,1.99,4.62,2454972.84599,6077.0
Kepler-1181 b,Kepler-1181,2016,4.89337519,1.57,3.09,2454966.64331,6176.0
Kepler-991 b,Kepler-991,2016,82.5342519,2.54,6.99,2455042.12641,4392.0
Kepler-1141 b,Kepler-1141,2016,2.344511944,0.82,0.477,2454965.87337,5791.0
Kepler-1140 b,Kepler-1140,2016,24.0862707,2.77,8.1,2454981.20227,4850.0
Kepler-1183 b,Kepler-1183,2016,28.5057189,2.82,8.35,2454965.92018,5765.0
Kepler-1192 b,Kepler-1192,2016,25.2034787,2.36,6.17,2454970.56218,5438.0
Kepler-1028 b,Kepler-1028,2016,2.51462432,1.33,2.33,2454965.91016,5522.0
Kepler-1004 b,Kepler-1004,2016,5.28789787,6.28,32.5,2454968.36353,4972.0
Kepler-1072 b,Kepler-1072,2016,1.569066502,1.58,3.12,2454966.04048,6199.0
Kepler-490 b,Kepler-490,2016,3.268695154,11.65,,2454970.4817067,6045.0
Kepler-1065 b,Kepler-1065,2016,3.609308907,3.73,13.4,2454966.79148,5635.0
Kepler-1077 b,Kepler-1077,2016,34.3511874,2.77,8.1,2454967.18978,5816.0
Kepler-1194 b,Kepler-1194,2016,16.22371307,1.51,2.89,2454969.02705,5590.0
Kepler-1197 b,Kepler-1197,2016,2.03231845,1.25,2.1,2454965.64366,4708.0
Kepler-1146 b,Kepler-1146,2016,2.352265797,1.23,2.04,2454964.80405,4692.0
Kepler-1144 b,Kepler-1144,2016,17.14647302,1.99,4.62,2454973.66098,5753.0
Kepler-1079 b,Kepler-1079,2016,13.24503188,1.63,3.29,2454975.00653,5758.0
Kepler-1066 b,Kepler-1066,2016,1.931559839,2.36,6.17,2454964.7658,5762.0
Kepler-1198 b,Kepler-1198,2016,7.6847716,1.47,2.76,2454970.63985,5517.0
Kepler-1199 b,Kepler-1199,2016,15.0447198,1.15,1.6,2454966.20727,5889.0
Kepler-968 b,Kepler-968,2016,3.692983728,2.0,4.66,2454965.736952,4598.0
Kepler-1047 b,Kepler-1047,2016,56.1886887,2.09,5.02,2454979.38005,5754.0
Kepler-1148 b,Kepler-1148,2016,1.104463509,1.69,3.5,2454965.32076,5054.0
Kepler-1147 b,Kepler-1147,2016,10.62784997,2.61,7.32,2454970.82181,5941.0
Kepler-1081 b,Kepler-1081,2016,3.856918547,1.01,1.01,2454967.47172,5345.0
Kepler-1062 b,Kepler-1062,2016,9.30412078,1.76,3.75,2454973.34013,4597.0
Kepler-1063 b,Kepler-1063,2016,14.07971466,1.49,2.83,2454972.95846,5945.0
Kepler-1064 b,Kepler-1064,2016,16.54080322,1.55,3.02,2454966.9536,5153.0
Kepler-1084 b,Kepler-1084,2016,2.05333679,1.11,1.41,2454967.51799,6113.0
Kepler-1087 b,Kepler-1087,2016,0.693842855,0.61,0.165,2454965.18012,5589.0
Kepler-1207 b,Kepler-1207,2016,13.68237119,1.62,3.26,2454972.1874,5909.0
Kepler-1209 b,Kepler-1209,2016,25.369116,1.51,2.89,2454976.68738,6210.0
Kepler-1114 b,Kepler-1114,2016,14.97435694,1.35,2.39,2454974.50172,5374.0
Kepler-1115 b,Kepler-1115,2016,23.5540725,1.7,3.53,2454977.21245,8480.0
Kepler-1154 b,Kepler-1154,2016,5.1856142,2.34,6.08,2454965.32089,6327.0
Kepler-1089 b,Kepler-1089,2016,5.132485618,1.83,4.01,2454965.1593,3753.0
Kepler-1216 b,Kepler-1216,2016,4.37034536,1.39,2.51,2454964.92397,5743.0
Kepler-1215 b,Kepler-1215,2016,4.76703963,1.22,1.98,2454965.69039,5616.0
Kepler-1117 b,Kepler-1117,2016,4.79028459,1.11,1.41,2454967.95434,5612.0
Kepler-910 b,Kepler-910,2016,2.364369015,0.82,0.477,2454965.25006,6230.0
Kepler-964 b,Kepler-964,2016,13.5225106,2.12,5.14,2454975.18129,5427.0
Kepler-963 b,Kepler-963,2016,9.97683705,2.66,7.56,2454964.76674,5461.0
Kepler-866 b,Kepler-866,2016,2.617032536,1.63,3.29,2454967.03179,4751.0
Kepler-865 b,Kepler-865,2016,14.16399294,2.49,6.76,2454973.5901,5570.0
Kepler-915 b,Kepler-915,2016,4.59489604,1.5,2.86,2454966.83999,6173.0
Kepler-914 b,Kepler-914,2016,4.40966548,1.38,2.48,2454965.44902,5877.0
Kepler-1051 b,Kepler-1051,2016,25.96200249,3.4,11.5,2454971.96618,6675.0
Kepler-1058 b,Kepler-1058,2016,110.96546,2.72,7.85,2455020.04262,4644.0
Kepler-864 b,Kepler-864,2016,5.83376092,2.4,6.35,2454971.74873,5754.0
Kepler-863 b,Kepler-863,2016,15.59461874,2.9,8.75,2454970.56547,5678.0
Kepler-923 b,Kepler-923,2016,6.93366476,1.38,2.48,2454970.07236,5988.0
Kepler-916 b,Kepler-916,2016,32.2968798,1.76,3.75,2454971.52078,5248.0
Kepler-950 b,Kepler-950,2016,98.7180406,8.98,59.6,2454964.58611,5857.0
Kepler-1029 b,Kepler-1029,2016,4.417696479,1.26,2.13,2454966.96117,5030.0
Kepler-958 b,Kepler-958,2016,9.7678805,2.06,4.9,2454972.437821,5421.0
Kepler-861 b,Kepler-861,2016,3.949631375,2.28,5.82,2454967.60939,5047.0
Kepler-862 b,Kepler-862,2016,3.148664534,2.21,5.52,2455189.93547,5333.0
Kepler-927 b,Kepler-927,2016,9.1149903,1.72,3.61,2454966.97624,5743.0
Kepler-962 b,Kepler-962,2016,12.05707239,1.97,4.54,2454968.41471,5478.0
Kepler-856 b,Kepler-856,2016,8.027680595,9.3,63.3,2455193.171476,5535.0
Kepler-930 b,Kepler-930,2016,71.4517775,2.13,5.18,2454981.8132,6335.0
Kepler-929 b,Kepler-929,2016,0.921032135,1.11,1.41,2454965.03025,5869.0
Kepler-952 b,Kepler-952,2016,130.3546919,7.65,45.4,2454977.06014,5730.0
Kepler-965 b,Kepler-965,2016,134.2527298,3.38,11.4,2455015.7041,5886.0
Kepler-979 b,Kepler-979,2016,8.0880135,2.72,7.85,2454971.73615,5310.0
Kepler-932 b,Kepler-932,2016,1.921437396,1.37,2.45,2454964.806131,5331.0
Kepler-931 b,Kepler-931,2016,8.03755877,1.33,2.33,2454972.35639,5241.0
Kepler-1006 b,Kepler-1006,2016,19.76172042,1.54,2.99,2454968.17642,5328.0
Kepler-990 b,Kepler-990,2016,9.91723428,2.6,7.27,2454968.13949,5948.0
Kepler-892 b,Kepler-892,2016,13.7521072,2.81,8.3,2454976.03124,4747.0
Kepler-895 b,Kepler-895,2016,2.806242328,1.54,2.99,2454966.73125,4315.0
Kepler-507 b,Kepler-507,2016,3.568096926,1.3,5.69692195,2455002.74358,6113.0
Kepler-1027 b,Kepler-1027,2016,1.907805199,0.89,0.64,2454964.64063,5436.0
Kepler-982 b,Kepler-982,2016,15.7738221,2.25,5.69,2454970.53085,6139.0
Kepler-1052 b,Kepler-1052,2016,34.8538276,2.93,8.91,2454997.04437,5888.0
Kepler-897 b,Kepler-897,2016,8.0472642,2.39,6.3,2454970.2086,5839.0
Kepler-898 b,Kepler-898,2016,5.8706191,1.49,2.83,2454970.24953,4223.0
Kepler-938 b,Kepler-938,2016,52.6298417,2.22,5.56,2454988.61153,5533.0
Kepler-986 b,Kepler-986,2016,56.4349938,2.36,6.17,2454984.41171,5642.0
Kepler-978 b,Kepler-978,2016,49.6221509,2.99,9.22,2454970.10026,6002.0
Kepler-960 b,Kepler-960,2016,3.12686223,2.29,5.86,2454966.724506,4755.0
Kepler-976 b,Kepler-976,2016,105.9564148,3.96,14.9,2455015.05368,5232.0
Kepler-899 b,Kepler-899,2016,19.17891293,2.68,7.65,2454972.74661,5595.0
Kepler-1015 b,Kepler-1015,2016,16.00494214,3.55,12.3,2454968.25445,6769.0
Kepler-1002 b,Kepler-1002,2016,4.336429331,1.71,3.57,2454966.85599,6144.0
Kepler-889 b,Kepler-889,2016,3.744439,1.09,1.32,2454966.56063,5961.0
Kepler-903 b,Kepler-903,2016,10.3507721,2.01,4.7,2454966.71362,5682.0
Kepler-904 b,Kepler-904,2016,3.021668632,1.77,3.78,2454966.47672,6160.0
Kepler-918 b,Kepler-918,2016,4.85386933,1.74,3.68,2454968.09437,6028.0
Kepler-920 b,Kepler-920,2016,6.53192704,2.42,6.44,2454969.03388,5403.0
Kepler-961 b,Kepler-961,2016,16.87727414,2.55,7.04,2454971.6479,5582.0
Kepler-972 b,Kepler-972,2016,7.03932553,4.65,19.5,2454966.85385,6146.0
Kepler-886 b,Kepler-886,2016,6.24146367,1.52,2.92,2454967.88704,6098.0
Kepler-885 b,Kepler-885,2016,18.11472949,2.5,6.8,2454980.49223,6187.0
Kepler-906 b,Kepler-906,2016,41.6979976,2.11,5.1,2455002.57636,6035.0
Kepler-466 c,Kepler-466,2016,3.709213846,1.25,2.1,2454966.98373,5927.0
Kepler-921 b,Kepler-921,2016,51.300634,2.87,8.6,2454986.53646,5663.0
Kepler-943 b,Kepler-943,2016,49.7701438,5.93,29.5,2454992.98572,5612.0
Kepler-946 b,Kepler-946,2016,11.79162572,1.93,4.38,2454967.54021,5665.0
Kepler-1014 b,Kepler-1014,2016,16.57110363,2.39,6.3,2454966.90279,5388.0
Kepler-852 b,Kepler-852,2016,44.9309804,2.54,6.99,2454973.20427,6100.0
Kepler-884 b,Kepler-884,2016,5.69919514,1.23,2.04,2454969.58754,5715.0
Kepler-529 c,Kepler-529,2016,12.8345022,2.0,4.66,2454971.32478,6087.0
Kepler-790 b,Kepler-790,2016,13.73469807,2.18,5.39,2454975.33085,5208.0
Kepler-787 b,Kepler-787,2016,0.928310498,1.28,2.18,2454966.80341,4248.0
TYC 3667-1280-1 b,TYC 3667-1280-1,2016,26.468,12.8,1716.282,,5130.0
Kepler-760 b,Kepler-760,2016,8.70419416,3.06,9.59,2455190.56008,5322.0
Kepler-502 b,Kepler-502,2016,4.28686431,4.77,20.4,2454971.615466,6125.0
Kepler-812 b,Kepler-812,2016,10.11716531,3.55,12.3,2454970.4446,6761.0
Kepler-811 b,Kepler-811,2016,23.58447697,2.7,7.75,2454978.95746,5747.0
Kepler-484 b,Kepler-484,2016,10.045569313,2.28,5.82,2454962.093273,5668.0
Kepler-474 b,Kepler-474,2016,5.660672935,3.06,9.59,2454970.415501,5785.0
Kepler-768 b,Kepler-768,2016,11.3910025,1.79,3.86,2454970.70996,5108.0
Kepler-810 b,Kepler-810,2016,4.59725385,1.93,4.38,2454969.48067,5803.0
Kepler-827 b,Kepler-827,2016,51.92927591,5.63,27.0,2454984.93175,5602.0
Kepler-458 c,KIC 9663113,2016,20.74028413,4.2,16.4,2454975.79944,6117.21
Kepler-500 b,Kepler-500,2016,8.508324398,2.58,7.18,2454967.786614,5813.0
Kepler-806 b,Kepler-806,2016,8.09219642,1.14,1.55,2454971.04671,5770.0
Kepler-784 b,Kepler-784,2016,31.5922646,1.58,3.12,2454975.9664,5674.0
Kepler-831 b,Kepler-831,2016,5.62153941,1.27,2.15,2454969.8905,5732.0
K2-30 b,K2-30,2016,4.098503,11.646151,184.02357,2457063.80714,5425.0
Kepler-779 b,Kepler-779,2016,7.09714223,0.92,0.721,2454969.34344,3804.0
